,Street,City,PO,Country,lon,lat
1100,90 Charter Oak Ave, San Francisco,94124,USA,-122.40485098199942,37.73664775759772
1101,1124 Alemany Blvd, San Francisco,94112,USA,-122.42991810204082,37.73079678571428
1102,33 Agnon Ave, San Francisco,94112,USA,-122.42216209795431,37.73475478578076
1103,46 Conkling St, San Francisco,94124,USA,-122.40208440181904,37.7355712
1104,391 Arleta Ave, San Francisco,94134,USA,-122.41087624510973,37.714872650000004
1105,178 Elmira St, San Francisco,94124,USA,-122.40385892732856,37.73483735000001
1106,222 Dore St, San Francisco,94103,USA,-122.41042081615169,37.771587049999994
1107,857 Silver Ave, San Francisco,94134,USA,-122.41887264289812,37.729174693790746
1108,3124 Washington St, San Francisco,94115,USA,-122.44479497959183,37.790347612244894
1109,2628 Filbert St, San Francisco,94123,USA,-122.44289966201923,37.797322199999996
1110,178 Church St, San Francisco,94114,USA,-122.42910983333334,37.76813766666667
1111,1275 Market St, San Francisco,94103,USA,-122.41564993721423,37.777559499999995
1112,428 11th St, San Francisco,94103,USA,-122.41194648601544,37.7698465
1113,15 Henry St, San Francisco,94114,USA,-122.43153357142857,37.76668842857143
1114,35 Morse St, San Francisco,94112,USA,-122.43755576953258,37.71334025
1115,2188 15th St, San Francisco,94114,USA,-122.43291340816327,37.765964836734696
1116,242 Edinburgh St, San Francisco,94112,USA,-122.42917447689004,37.725289599999996
1117,199 Cambridge St, San Francisco,94134,USA,-122.419372,37.729164
1118,312 Elliot St, San Francisco,94134,USA,-122.41160104459183,37.71419795
1119,2492 Visitacion Ave, San Francisco,94134,USA,-122.41136952538714,37.718204044282345
1120,436 Bellevue Ave, Daly City,94014,USA,-122.44945443245891,37.70561029924409
1121,80, San Francisco,94105,USA,-122.46246458317259,37.7392013686784
1122,475 Bosworth St, San Francisco,94112,USA,-122.4316039827143,37.732915500000004
1123,147 29th St, San Francisco,94110,USA,-122.42346244897959,37.743810918367345
1124,2998 Jackson St, San Francisco,94115,USA,-122.444341,37.791309
1125,1018 Sunnydale Ave, San Francisco,94134,USA,-122.41157836734693,37.71075687755102
1126,171 Seneca Ave, San Francisco,94112,USA,-122.4424196285552,37.7192686
1127,162 Still St, San Francisco,94112,USA,-122.43128,37.731857
1128,1528 Felton St, San Francisco,94134,USA,-122.42001123553132,37.7261971
1129,224 Richland Ave, San Francisco,94110,USA,-122.4223471632653,37.73580493877551
1130,240 Peabody St, San Francisco,94134,USA,-122.40828602594502,37.7089665
1131,198 Accacia St, Daly City,94014,USA,-122.415761,37.705236
1132,1350 Geneva Ave, San Francisco,94112,USA,-122.4338733648641,37.71288935
1133,97 Sanchez St, San Francisco,94114,USA,-122.43110191836735,37.76775420408163
1134,1215 Alemany Blvd, San Francisco,94112,USA,-122.43129264778398,37.730334299999996
1135,57 Potomac St, San Francisco,94117,USA,-122.432727,37.7700243
1136,115 Presidio Ave, San Francisco,94115,USA,-122.44774082379357,37.790492799999996
1137,57 Bemis St, San Francisco,94131,USA,-122.42955,37.737682
1138,142 Presidio Ave, San Francisco,94115,USA,-122.4471442036546,37.790260849999996
1139,939 Sunnydale Ave, San Francisco,94134,USA,-122.41118118920281,37.71037355
1140,1184 Munich St, San Francisco,94112,USA,-122.43781245291339,37.7111165
1141,25 Whittier St, San Francisco,94112,USA,-122.44775098788853,37.7100488
1142,657 Harrison St, San Francisco,94107,USA,-122.39647265384615,37.78315888461538
1143,3062 California St, San Francisco,94115,USA,-122.44477202040817,37.78760144897959
1144,420 Leland Ave, San Francisco,94134,USA,-122.41207899711154,37.71400795
1145,2273 16th St, San Francisco,94103,USA,-122.40920650622607,37.76560049962393
1146,814 Rolph St, San Francisco,94112,USA,-122.42969917102094,37.71137215
1147,850 Schwerin St, Daly City,94014,USA,-122.41453774593093,37.703670567062645
1148,780 Delta St, San Francisco,94134,USA,-122.41052084891524,37.7107213
1149,3125 Scott St, San Francisco,94123,USA,-122.44095512244897,37.79858165306123
1150,769 San Jose Avenue, San Francisco,94110,USA,-122.42291214285714,37.74282563265306
1151,172 Oxford St, San Francisco,94134,USA,-122.42013453061224,37.72771404081633
1152,337 Avalon Ave, San Francisco,94112,USA,-122.42941338518654,37.72650539999999
1153,1580 Folsom St, San Francisco,94103,USA,-122.41488137500001,37.77116025
1154,25 Adair St, San Francisco,94103,USA,-122.41788051020407,37.76564924489796
1155,426A Bosworth St, San Francisco,94112,USA,-122.4396295,37.73484
1156,4346 Mission St, San Francisco,94112,USA,-122.432116125,37.728078374999996
1157,275 Curtis St, San Francisco,94112,USA,-122.43826543808751,37.7107831
1158,124 Accacia St, Daly City,94014,USA,-122.41524436174724,37.70639954605758
1159,138 Erie St, San Francisco,94103,USA,-122.41939744183165,37.76917126631053
1160,137 14th St, San Francisco,94103,USA,-122.41714236734694,37.76836236734694
1161, 1355 Market St, San Francisco,94103,USA,-122.4159354,37.7769228
1162,255 Madrid St, San Francisco,94112,USA,-122.429748766225,37.7253187
1163,161 27th St, San Francisco,94110,USA,-122.4237412244898,37.74700781632653
1164,3206 Mission St, San Francisco,94110,USA,-122.4202511,37.7453276
1165,1162 San Jose Avenue, San Francisco,94131,USA,-122.43037789881426,37.734225407680405
1166,43 Pearl St, San Francisco,94103,USA,-122.423814,37.77079
1167,487 Moscow St, San Francisco,94112,USA,-122.42851342857142,37.71993934693878
1168,3045 Pacific Ave, San Francisco,94115,USA,-122.44539328571429,37.79191067346939
1169,207 Seneca Ave, San Francisco,94112,USA,-122.44283410097243,37.71983605
1170,79 Everson St, San Francisco,94131,USA,-122.43097677777779,37.73832988888889
1171,998 Twin Peaks Blvd, San Francisco,94131,USA,-122.44921486490776,37.74670254347774
1172,750 Persia Ave, San Francisco,94112,USA,-122.43018413007351,37.720161149999996
1173,299 Utah St, San Francisco,94103,USA,-122.406461,37.765971
1174,360 Frankfort St, Daly City,94014,USA,-122.44885711203612,37.70487553930017
1175,3333 Sacramento St, San Francisco,94118,USA,-122.44744086064117,37.78791835
1176,170 Bemis St, San Francisco,94131,USA,-122.43093205,37.7369959
1177,1375 Dolores St, San Francisco,94110,USA,-122.42455899999999,37.747443499999996
1178,3133 Jackson St, San Francisco,94115,USA,-122.44669350680334,37.7906972
1179,3314 Sacramento St, San Francisco,94118,USA,-122.44734028571428,37.788223571428574
1180,498 10th St, San Francisco,94103,USA,-122.409919,37.770379
1181,998 Twin Peaks Blvd, San Francisco,94131,USA,-122.44921486490776,37.74670254347774
1182, 100 Van Ness Ave, San Francisco,94102,USA,-122.41918200395409,37.776641850000004
1183,114 Henry St, San Francisco,94114,USA,-122.43376728571428,37.76671842857142
1184,1310 Harrison St, San Francisco,94103,USA,-122.41034016666667,37.7724345
1185,900 Madrid St, San Francisco,94112,USA,-122.43737250220897,37.71599535
1186,889 Schwerin St, Daly City,94014,USA,-122.414635,37.702955
1187,2741 16th St, San Francisco,94103,USA,-122.4140246472121,37.7653099647046
1188,1798 Visitacion Ave, San Francisco,94134,USA,-122.4042733,37.7104236
1189,2061 Lyon St, San Francisco,94115,USA,-122.44596275510204,37.78974087755102
1190,2200 Market St, San Francisco,94114,USA,-122.4314466,37.7658057
1191,1413 Dolores St, San Francisco,94110,USA,-122.4244965,37.746784250000005
1192,92 Maynard St, San Francisco,94112,USA,-122.42850595100876,37.72910845
1193,2425 Alameda St, San Francisco,94103,USA,-122.40905018367347,37.76819720408163
1194,174 Oriente St, Daly City,94014,USA,-122.41474485603969,37.70537535055441
1195,281 Oriente St, Daly City,94014,USA,-122.41536997353867,37.70347308102562
1196,650 Gennessee St, San Francisco,94127,USA,-122.45106155102042,37.73343557142857
1197,401 Alemany Blvd, San Francisco,94112,USA,-122.41403350171339,37.733270906620305
1198,2350 Union St, San Francisco,94123,USA,-122.4379886122449,37.79685426530612
1199,398 Hampshire St, San Francisco,94110,USA,-122.40856653488372,37.764846453488374
1200,148 Oriente St, Daly City,94014,USA,-122.41456366112345,37.70578457466609
1201,1645 13th St, San Francisco,94103,USA,-122.4114887,37.7694014
1202,150 Van Ness Ave, San Francisco,94102,USA,-122.4193913,37.777004
1203,184 Bemis St, San Francisco,94131,USA,-122.431113525,37.73687795
1204,235 2nd St, San Francisco,94105,USA,-122.397274,37.7862149
1205,208 Utah St, San Francisco,94103,USA,-122.4068138,37.7669618
1206,12 Waterville St, San Francisco,94124,USA,-122.40309601135456,37.73612695
1207,2635 Green St, San Francisco,94123,USA,-122.44253747688938,37.79501365
1208,124 Peru Ave, San Francisco,94112,USA,-122.42869565306123,37.72802702040816
1209,244 Murray St, San Francisco,94112,USA,-122.42301083426521,37.73358369356333
1210,25 Admiral Ave, San Francisco,94112,USA,-122.43071539980117,37.729998800000004
1211,4098 Mission St, San Francisco,94112,USA,-122.428023,37.732164
1212,218 Rolph St, San Francisco,94112,USA,-122.43809036033444,37.71401165
1213,256 Gambier St, San Francisco,94134,USA,-122.42182655486317,37.726093399999996
1214,508 Athens St, San Francisco,94112,USA,-122.43004203121066,37.7199154
1215,124 Mateo St, San Francisco,94131,USA,-122.42942104081632,37.73668697959184
1216,499 McAllister St, San Francisco,94102,USA,-122.419992,37.780014
1217,199 Bemis St, San Francisco,94131,USA,-122.431163,37.736633
1218,21 Bernice St, San Francisco,94103,USA,-122.41377020502566,37.77009896296452
1219,1510 Guerrero St, San Francisco,94110,USA,-122.42253091475527,37.74692753738297
1220,775 Sweeny St, San Francisco,94134,USA,-122.41888160066772,37.730308757046046
1221,1098 Bosworth St, San Francisco,94131,USA,-122.43827611224489,37.73423084693877
1222,551 Athens St, San Francisco,94112,USA,-122.43004369719932,37.7192007
1223,1599 Bryant St, San Francisco,94103,USA,-122.410518,37.767032
1224,158 Tiffany Ave, San Francisco,94110,USA,-122.42156429411764,37.744800705882355
1225,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1226,39 Athens St, San Francisco,94112,USA,-122.42398518181818,37.72741313636364
1227,49 Fulton St, San Francisco,94118,USA,-122.41427740816326,37.779811183673466
1228,303 2nd St, San Francisco,94107,USA,-122.395962,37.7853781
1229,1245 Market St, San Francisco,94102,USA,-122.41542793877551,37.77834903061225
1230,61 Seneca Ave, San Francisco,94112,USA,-122.44098751327385,37.718111300000004
1231,3160 Jackson St, San Francisco,94115,USA,-122.44710360366776,37.7911388
1232,21 Bemis St, San Francisco,94131,USA,-122.42897618092587,37.73805567459437
1233,124 Oriente St, Daly City,94014,USA,-122.4143964042777,37.706162319999954
1234,60 28th St, San Francisco,94110,USA,-122.42358058333333,37.74557752083333
1235,258 Silver Ave, San Francisco,94112,USA,-122.43231842816866,37.7290657
1236,666 Alemany Blvd, San Francisco,94112,USA,-122.4201330813818,37.73230533475531
1237,363 Raymond Ave, San Francisco,94134,USA,-122.41068197699445,37.71404335
1238,63 Tehama St, San Francisco,94105,USA,-122.3965788428994,37.787109814472636
1239,2003 Lyon St, San Francisco,94115,USA,-122.44607280370441,37.78935895
1240,1 Bernice St, San Francisco,94103,USA,-122.41369015000001,37.7701067
1241,351 Melrose Ave, San Francisco,94127,USA,-122.45021714285714,37.733722285714286
1242,525 Folsom St, San Francisco,94105,USA,-122.39474898397442,37.78697060820983
1243,808 Twin Peaks Blvd, San Francisco,94131,USA,-122.44744115403081,37.750202273895255
1244,443 Bellevue Ave, Daly City,94014,USA,-122.44945025887738,37.70542941227811
1245,777 Twin Peaks Blvd, San Francisco,94131,USA,-122.44822498075617,37.750753212426545
1246,149 London St, San Francisco,94112,USA,-122.43211319002884,37.7266019
1247,500 Raymond Ave, San Francisco,94134,USA,-122.413715,37.715105
1248,3800 10th St, San Francisco,94103,USA,-122.4127495,37.7727524
1249,23 Waterville St, San Francisco,94124,USA,-122.4026314,37.735815
1250,198 Florida St, San Francisco,94103,USA,-122.411818,37.768231
1251,37 Addison St, San Francisco,94131,USA,-122.43036025982701,37.737765405928
1252,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1253,524 Vienna St, San Francisco,94112,USA,-122.4309280155583,37.72009370000001
1254,54 Addison St, San Francisco,94131,USA,-122.43060172067644,37.7379091830229
1255,132 Lippard Ave, San Francisco,94131,USA,-122.43611986048504,37.733336328531024
1256,373 Frankfort St, Daly City,94014,USA,-122.44950102725359,37.70447597105699
1257,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1258,2456 Filbert St, San Francisco,94123,USA,-122.43996830391401,37.7977561
1259,290 Utah St, San Francisco,94103,USA,-122.40667624489795,37.76604504081633
1260,155 Hawthorne St, San Francisco,94107,USA,-122.397400625,37.78422575
1261,2300 San Bruno Ave, San Francisco,94134,USA,-122.406545,37.733872
1262,123 Cuvier St, San Francisco,94112,USA,-122.4282678523077,37.73266855
1263,49 Madison St, San Francisco,94134,USA,-122.42331790248426,37.728162600000005
1264,376 Hanover St, San Francisco,94112,USA,-122.44438850078453,37.7089074
1265,131 S Van Ness Ave, San Francisco,94103,USA,-122.41777100445658,37.771433200000004
1266,412 Bosworth St, San Francisco,94112,USA,-122.43072253084893,37.7334583
1267,45 Cordova St, San Francisco,94112,USA,-122.43577421358327,37.7126511
1268,399 Excelsior Ave, San Francisco,94112,USA,-122.430533,37.724859
1269,66 Rey St, San Francisco,94134,USA,-122.41149,37.712895333333336
1270,379 Melrose Ave, San Francisco,94127,USA,-122.45073966666666,37.73372066666667
1271,17 Rey St, San Francisco,94134,USA,-122.41104272044585,37.713234799999995
1272,129 Steiner St, San Francisco,94117,USA,-122.43188599999999,37.7703512
1273,Alemany Blvd, San Francisco,94112,USA,-122.4419042,37.7182375
1274,566 Moscow St, San Francisco,94112,USA,-122.4298066652439,37.71875285
1275,2475 Filbert St, San Francisco,94123,USA,-122.44008290290246,37.797247299999995
1276,2165 Revere Ave, San Francisco,94124,USA,-122.40086730247208,37.7375133
1277,302 Melrose Ave, San Francisco,94127,USA,-122.44911156974077,37.7338454487834
1278,226 Oriente St, Daly City,94014,USA,-122.41519463904872,37.70436298205557
1279,1099 Bryant St, San Francisco,94103,USA,-122.408347,37.77132
1280,283 Silver Ave, San Francisco,94112,USA,-122.43158120496258,37.7291259
1281,8 Addison St, San Francisco,94131,USA,-122.42976380399318,37.73790225974837
1282,2977 Vallejo St, San Francisco,94123,USA,-122.44613828571428,37.79373869387755
1283,294 Raymond Ave, San Francisco,94134,USA,-122.40893777551021,37.71381683673469
1284,575 Campbell Ave, San Francisco,94134,USA,-122.4077503265306,37.71559134693877
1285,4421 Mission St, San Francisco,94112,USA,-122.43263625376545,37.72725495
1286,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1287,36 Paradise Ave, San Francisco,94131,USA,-122.43873468445518,37.73527947517722
1288,876 Bayshore Blvd, San Francisco,94124,USA,-122.40422847141427,37.73234127169269
1289,2885 Diamond St, San Francisco,94131,USA,-122.43400065217392,37.733686434782605
1290,22 Cuvier St, San Francisco,94112,USA,-122.42886152341877,37.73412955
1291,360 Frankfort St, Daly City,94014,USA,-122.44885711203612,37.70487553930017
1292,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1293,127 Madrid St, San Francisco,94112,USA,-122.42823491850086,37.7272673
1294,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1295,Twin Peaks Blvd, San Francisco,94114,USA,-122.4466,37.7608915
1296,303 Ottilia St, Daly City,94014,USA,-122.41590732675081,37.705058089113855
1297,221 Mateo St, San Francisco,94131,USA,-122.42872636734694,37.736275612244896
1298,121 Harvard St, San Francisco,94134,USA,-122.42108605396716,37.728057449999994
1299,469 11th St, San Francisco,94103,USA,-122.41141477551021,37.76990712244898
1300,264 Larkin St, San Francisco,94102,USA,-122.41677460416666,37.780133625
1301,72 Duncan St, San Francisco,94110,USA,-122.42203835416666,37.746474791666664
1302,469 Vienna St, San Francisco,94112,USA,-122.42988269809524,37.7208374
1303,335 Surrey St, San Francisco,94131,USA,-122.43704786204242,37.73583494553234
1304,75 Lansing St, San Francisco,94105,USA,-122.3939140967742,37.785985000000004
1305,129 Duboce Ave, San Francisco,94103,USA,-122.422983,37.769748
1306,77 Shotwell St, San Francisco,94103,USA,-122.41648785714285,37.76730395918368
1307,3127 Jackson St, San Francisco,94115,USA,-122.44658755162374,37.79070745
1308,812 Peru Ave, San Francisco,94112,USA,-122.42336527272727,37.724971363636364
1309,398 Hampshire St, San Francisco,94110,USA,-122.40856653488372,37.764846453488374
1310,931 Persia Ave, San Francisco,94112,USA,-122.42845116326531,37.71963940816326
1311,1547 Folsom St, San Francisco,94103,USA,-122.414602,37.771132
1312,475 Templeton Ave, Daly City,94014,USA,-122.4519816683752,37.70561278460077
1313,2468 Union St, San Francisco,94115,USA,-122.4398675,37.796615125
1314,3118 Divisadero St, San Francisco,94123,USA,-122.44241240816326,37.798357387755104
1315,237 Acton St, Daly City,94014,USA,-122.45107461433017,37.706051192113115
1316,2254 Market St, San Francisco,94114,USA,-122.43224979850484,37.76508479713634
1317,88 Risel Ave, Daly City,94014,USA,-122.45072655350646,37.70594260343446
1318,5699 Mission St, San Francisco,94112,USA,-122.447485,37.71075
1319,1565 Harrison St, San Francisco,94103,USA,-122.412585,37.770422
1320,165 13th St, San Francisco,94103,USA,-122.4168008,37.7694186
1321,95 Santa Fe Ave, San Francisco,94124,USA,-122.40008611146712,37.7335635
1322,326 Hampshire St, San Francisco,94110,USA,-122.40859332558139,37.765140732558145
1323,235 Surrey St, San Francisco,94131,USA,-122.43570966666667,37.735743761904764
1324,200 Topeka Ave, San Francisco,94124,USA,-122.39756902513685,37.733046
1325,480 Raymond Ave, San Francisco,94134,USA,-122.41305448979593,37.71492581632653
1326,1115 Visitacion Ave, San Francisco,94134,USA,-122.41013640155239,37.7118893
1327,69 Bemis St, San Francisco,94131,USA,-122.429646,37.737619714285714
1328,555 San Jose Avenue, San Francisco,94110,USA,-122.42146581632653,37.746769306122445
1329,131 S Van Ness Ave, San Francisco,94103,USA,-122.41777100445658,37.771433200000004
1330,323 Treat Ave, San Francisco,94110,USA,-122.4131428944115,37.7650974066445
1331,150 Helena St, San Francisco,94124,USA,-122.40461555179515,37.73628170666577
1332,2081 15th St, San Francisco,94114,USA,-122.43033525,37.765957625
1333,999 Brannan St, San Francisco,94103,USA,-122.406817,37.770079
1334,772 Paris St, San Francisco,94112,USA,-122.43875393867647,37.7170068
1335,26 Ramona Ave, San Francisco,94103,USA,-122.42542008,37.76755412
1336,2711 Scott St, San Francisco,94123,USA,-122.44018721739131,37.79478210869566
1337,777 Twin Peaks Blvd, San Francisco,94131,USA,-122.44822498075617,37.750753212426545
1338,152 Sussex St, San Francisco,94131,USA,-122.43577552941176,37.73677582352941
1339,694 Templeton Ave, Daly City,94014,USA,-122.4505805,37.704232
1340,11 Belcher St, San Francisco,94114,USA,-122.43011740816327,37.76912357142857
1341,48 Miguel St, San Francisco,94131,USA,-122.4299100238848,37.739017768540485
1342,2479 Visitacion Ave, San Francisco,94134,USA,-122.41156856551054,37.71794737836364
1343,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
1344,85 Ney St, San Francisco,94112,USA,-122.42847087457761,37.7302009
1345,283 Madrid St, San Francisco,94112,USA,-122.43006873688016,37.72491934999999
1347,2106 Alemany Blvd, San Francisco,94112,USA,-122.44170644594726,37.7186568
1348,1545 San Jose Avenue, San Francisco,94112,USA,-122.4449239,37.7227738
1349,59 Santa Fe Ave, San Francisco,94124,USA,-122.40054060621509,37.734070700000004
1350,155 Hayes St, San Francisco,94102,USA,-122.4174764,37.7775902
1351,2009 Lyon St, San Francisco,94115,USA,-122.44607891694511,37.789449649999995
1352,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1353,98 Cuvier St, San Francisco,94112,USA,-122.428682,37.733585
1354,599 9th St, San Francisco,94103,USA,-122.407036,37.770196
1355,360 Frankfort St, Daly City,94014,USA,-122.44885711203612,37.70487553930017
1356,627 14th St, San Francisco,94114,USA,-122.42755027999999,37.7677306
1357,198 Crescent Ave, San Francisco,94110,USA,-122.421745,37.735051
1358,130 Madrid St, San Francisco,94112,USA,-122.4286645540931,37.727406349999995
1359,8 Risel Ave, Daly City,94014,USA,-122.44915582608742,37.70647791483624
1360,3228 Sacramento St, San Francisco,94115,USA,-122.4462677,37.7884176
1361,851 14th St, San Francisco,94114,USA,-122.43250746153846,37.76743330769231
1362,128 Lippard Ave, San Francisco,94131,USA,-122.43610362792441,37.73338641246465
1363,1118 Naples St, San Francisco,94112,USA,-122.43707473437763,37.71328345
1364,2280 San Bruno Ave, San Francisco,94134,USA,-122.3995665,37.7154642
1365,Trainor St, San Francisco,94103,USA,-122.414559,37.7690546
1366,685 San Jose Avenue, San Francisco,94110,USA,-122.42237589655173,37.744278344827585
1367,201 Larkin St, San Francisco,94102,USA,-122.416846,37.779449
1368,1936 Folsom St, San Francisco,94103,USA,-122.41550587755103,37.76630253061224
1369,539 Moscow St, San Francisco,94112,USA,-122.42910770945946,37.71899745
1370,20 Fillmore St, San Francisco,94117,USA,-122.4298503125,37.769653812499996
1371,198 Madrid St, San Francisco,94112,USA,-122.429335256086,37.72647265
1372,12 Shotwell St, San Francisco,94103,USA,-122.41685450141549,37.768135
1373,718 Silver Ave, San Francisco,94134,USA,-122.42119422175372,37.72875085
1374,836 Moscow St, San Francisco,94112,USA,-122.43287954301346,37.71470405
1375,340 Hanover St, San Francisco,94112,USA,-122.44371799099531,37.709149249999996
1376,92 Charter Oak Ave, San Francisco,94124,USA,-122.40484148649956,37.73661031819829
1377,340 Chenery St, San Francisco,94131,USA,-122.428313,37.73692593877551
1378,1848 Felton St, San Francisco,94134,USA,-122.42327629985691,37.72532335
1379,164 Utah St, San Francisco,94103,USA,-122.40682634693877,37.76761530612245
1380,123 Noe St, San Francisco,94114,USA,-122.43326870833333,37.767091083333334
1381,110 Madrid St, San Francisco,94112,USA,-122.42844955006628,37.727706
1382,145 Bosworth St, San Francisco,94112,USA,-122.4284029,37.733379
1383,106 Madrid St, San Francisco,94112,USA,-122.42839616218303,37.72775815
1384,214 Van Ness Ave, San Francisco,94102,USA,-122.41991274964441,37.77749222993905
1385,260 12th St, San Francisco,94103,USA,-122.41578248275863,37.77114375862069
1386,423 S Van Ness Ave, San Francisco,94103,USA,-122.41731655453776,37.766351549999996
1387,1951 Lyon St, San Francisco,94115,USA,-122.44596983925041,37.7889662
1388,610 Chenery St, San Francisco,94131,USA,-122.43289997959184,37.734616448979594
1389,251 Whittier St, Daly City,94014,USA,-122.44656979591836,37.70723444897959
1390,698 Schwerin St, Daly City,94014,USA,-122.413268,37.706535
1391,1455 15th St, San Francisco,94103,USA,-122.4169056,37.7667672
1392,131 Bemis St, San Francisco,94131,USA,-122.43044344897959,37.737100673469385
1393,711 Peru Ave, San Francisco,94112,USA,-122.42387813847417,37.72592139269104
1394,452 Bellevue Ave, Daly City,94014,USA,-122.44979481929317,37.70549500270285
1395,953 Naples St, San Francisco,94112,USA,-122.43553179658333,37.71475115
1396,1171 Munich St, San Francisco,94112,USA,-122.43757068155814,37.710675550000005
1397,343 Teddy Ave, San Francisco,94134,USA,-122.4096297348643,37.7152243
1398,1122 Alemany Blvd, San Francisco,94112,USA,-122.42989557142857,37.7308035
1399,100 Tiffany Ave, San Francisco,94110,USA,-122.42093397058824,37.745779029411764
1400,3198 Pacific Ave, San Francisco,94115,USA,-122.447542,37.791804
1401,298 Excelsior Ave, San Francisco,94112,USA,-122.4334157,37.7261373
1402,101 Milton St, San Francisco,94112,USA,-122.429301,37.73328
1403,2791 16th St, San Francisco,94103,USA,-122.41499046541945,37.76525132227168
1404,3045 Pacific Ave, San Francisco,94115,USA,-122.44539328571429,37.79191067346939
1405,695 Campbell Ave, San Francisco,94134,USA,-122.41040714873512,37.71620179999999
1406,743 Peru Ave, San Francisco,94112,USA,-122.42365458159152,37.725823449302375
1407,224 12th St, San Francisco,94103,USA,-122.41653321052632,37.77147110526316
1408,425 Chenery St, San Francisco,94131,USA,-122.429283,37.736081673469386
1409,53 Milton St, San Francisco,94112,USA,-122.42929426345819,37.733732700000004
1410,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1411,1254 Naples St, San Francisco,94112,USA,-122.438522872351,37.71129415
1412,859 Twin Peaks Blvd, San Francisco,94131,USA,-122.44677590893419,37.74998236465324
1413,247 Richland Ave, San Francisco,94110,USA,-122.42173297959184,37.73593863265306
1414,150 Hayes St, San Francisco,94102,USA,-122.41888851253904,37.7777167
1415,291 Raymond Ave, San Francisco,94134,USA,-122.40905322998879,37.71358035
1416,428 Delta St, San Francisco,94134,USA,-122.409101,37.71426128571429
1417,63 Valley St, San Francisco,94110,USA,-122.42363114285715,37.74460310204081
1418,178 Accacia St, Daly City,94014,USA,-122.41562078088897,37.70555021049417
1419,18 Alexander Ave, Daly City,94014,USA,-122.45107806252793,37.704255379426314
1420,258 Surrey St, San Francisco,94131,USA,-122.43625514077831,37.7359236866663
1421,98 Fulton St, San Francisco,94102,USA,-122.414989,37.779889
1422,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1423,55 Fillmore St, San Francisco,94117,USA,-122.43009857142857,37.769842653061225
1424,2100 Folsom St, San Francisco,94110,USA,-122.415324,37.7635762
1425,685 Sweeny St, San Francisco,94134,USA,-122.41696360825063,37.73008685
1426,515 Rolph St, San Francisco,94112,USA,-122.43303493383587,37.7121125
1427,95 Santa Fe Ave, San Francisco,94124,USA,-122.40008611146712,37.7335635
1428,2290 16th St, San Francisco,94103,USA,-122.40938214819379,37.765754856820514
1429,1220 Naples St, San Francisco,94112,USA,-122.43832914281249,37.7116786
1430,702 Foerster St, San Francisco,94127,USA,-122.44877916666667,37.733971833333335
1431,150 Charter Oak Ave, San Francisco,94124,USA,-122.40467908163265,37.73466865306123
1432,756 Peru Ave, San Francisco,94112,USA,-122.42360272514819,37.72552684138867
1433,724 Peru Ave, San Francisco,94112,USA,-122.42384865651613,37.72570277081973
1434,949 Naples St, San Francisco,94112,USA,-122.43546125455532,37.714794350000005
1435,2142 15th St, San Francisco,94114,USA,-122.43201828571429,37.766019285714286
1436,50 Fell St, San Francisco,94102,USA,-122.41881801140238,37.77666725
1437,163 Accacia St, Daly City,94014,USA,-122.4153136797068,37.70574689430564
1438,1940 Harrison St, San Francisco,94103,USA,-122.4103524,37.772325
1439,468 Rolph St, San Francisco,94112,USA,-122.43398644101667,37.7121341
1440,44 Shotwell St, San Francisco,94103,USA,-122.4168921,37.76771665
1441,76 Maynard St, San Francisco,94112,USA,-122.4288502870654,37.729118650000004
1442,278 Shotwell St, San Francisco,94110,USA,-122.41637075510204,37.76403097959184
1443,439 Chenery St, San Francisco,94131,USA,-122.42943,37.73598581632653
1444,94 Addison St, San Francisco,94131,USA,-122.43128171607883,37.73764590995081
1445,330 Guerrero St, San Francisco,94103,USA,-122.42435312244898,37.765852775510204
1446,524 Avalon Ave, San Francisco,94112,USA,-122.42815795631691,37.725533999999996
1447,4175 Mission St, San Francisco,94112,USA,-122.42897138122532,37.7302646
1448,506 Bellevue Ave, Daly City,94014,USA,-122.45152170525736,37.704858715170054
1449,428 11th St, San Francisco,94103,USA,-122.41194648601544,37.7698465
1450,1185 Naples St, San Francisco,94112,USA,-122.43753766243395,37.7119511
1451,743 Prague St, San Francisco,94112,USA,-122.43290900188609,37.7111357
1452,2145 16th St, San Francisco,94103,USA,-122.4080712535097,37.76566872172047
1453,264 Acton St, Daly City,94014,USA,-122.45102578345403,37.705547087002174
1454,236 Oxford St, San Francisco,94134,USA,-122.41991450268988,37.7268233
1455,1154 Alemany Blvd, San Francisco,94112,USA,-122.43029880005,37.73109225
1456,116 Maddux Ave, San Francisco,94124,USA,-122.39899439618115,37.73353485
1457,145A Hampshire St, San Francisco,94103,USA,-122.4066651,37.7485633
